,act,pred,r2_score,adjusted_r2_score
38,1755000.0,1787607.7948745356,0.8078409307306884,0.804554871968474
39,230000.0,206293.87929756282,0.8078409307306884,0.804554871968474
40,316000.0,583056.1763058959,0.8078409307306884,0.804554871968474
41,616200.0,770996.8468652335,0.8078409307306884,0.804554871968474
42,509900.0,470451.99623648444,0.8078409307306884,0.804554871968474
43,370000.0,412379.41545827367,0.8078409307306884,0.804554871968474
44,619100.0,609220.0691404329,0.8078409307306884,0.804554871968474
45,805000.0,615515.9078772056,0.8078409307306884,0.804554871968474
46,612125.0,717860.4163814695,0.8078409307306884,0.804554871968474
47,350000.0,430172.4346938393,0.8078409307306884,0.804554871968474
48,225000.0,147511.5192073004,0.8078409307306884,0.804554871968474
49,335000.0,405356.57200618845,0.8078409307306884,0.804554871968474
50,972800.0,998883.1978434966,0.8078409307306884,0.804554871968474
51,500000.0,438564.80988657783,0.8078409307306884,0.804554871968474
52,2200000.0,1422241.8326200014,0.8078409307306884,0.804554871968474
53,415000.0,403655.95857002103,0.8078409307306884,0.804554871968474
54,399000.0,448604.564711447,0.8078409307306884,0.804554871968474
55,376000.0,513213.12789333635,0.8078409307306884,0.804554871968474
56,340000.0,497794.0459472839,0.8078409307306884,0.804554871968474
57,490000.0,514945.6425075907,0.8078409307306884,0.804554871968474
58,374000.0,427011.1913696297,0.8078409307306884,0.804554871968474
59,852000.0,655396.1695888841,0.8078409307306884,0.804554871968474
60,473000.0,381254.537971591,0.8078409307306884,0.804554871968474
61,540000.0,610786.3899180051,0.8078409307306884,0.804554871968474
62,431000.0,356485.71795860335,0.8078409307306884,0.804554871968474
63,435000.0,447068.84869190754,0.8078409307306884,0.804554871968474
64,1051000.0,900092.0854674135,0.8078409307306884,0.804554871968474
65,450000.0,482172.0488273597,0.8078409307306884,0.804554871968474
66,157500.0,147570.695578338,0.8078409307306884,0.804554871968474
67,244000.0,217943.08456910733,0.8078409307306884,0.804554871968474
68,550000.0,658153.078198112,0.8078409307306884,0.804554871968474
69,975000.0,934720.9681582181,0.8078409307306884,0.804554871968474
70,426500.0,310127.1942988882,0.8078409307306884,0.804554871968474
71,350000.0,596997.9824239826,0.8078409307306884,0.804554871968474
72,615000.0,596997.9824239826,0.8078409307306884,0.804554871968474
73,542000.0,571919.2218838752,0.8078409307306884,0.804554871968474
74,710000.0,989328.3176465521,0.8078409307306884,0.804554871968474
75,289950.0,272359.66176218446,0.8078409307306884,0.804554871968474
76,1900000.0,1505578.7917307068,0.8078409307306884,0.804554871968474
77,528000.0,505607.4783162002,0.8078409307306884,0.804554871968474
78,471000.0,429440.9053242549,0.8078409307306884,0.804554871968474
79,250000.0,257852.36170486992,0.8078409307306884,0.804554871968474
80,155000.0,101517.09298192592,0.8078409307306884,0.804554871968474
81,515000.0,454678.72924979543,0.8078409307306884,0.804554871968474
82,336600.0,257077.15098986385,0.8078409307306884,0.804554871968474
83,915000.0,949426.1432929192,0.8078409307306884,0.804554871968474
84,350000.0,343578.75261305564,0.8078409307306884,0.804554871968474
85,1300000.0,1178299.843127645,0.8078409307306884,0.804554871968474
86,175000.0,127261.36017466409,0.8078409307306884,0.804554871968474
87,545000.0,524861.7024531007,0.8078409307306884,0.804554871968474
88,475000.0,461879.35804833856,0.8078409307306884,0.804554871968474
89,390000.0,149864.73448983606,0.8078409307306884,0.804554871968474
90,645000.0,524413.7237489747,0.8078409307306884,0.804554871968474
91,410000.0,521284.46603996126,0.8078409307306884,0.804554871968474
92,480000.0,513648.7830089065,0.8078409307306884,0.804554871968474
93,725000.0,685832.7574569093,0.8078409307306884,0.804554871968474
94,1150000.0,1533409.0634746836,0.8078409307306884,0.804554871968474
95,300000.0,257191.4721661228,0.8078409307306884,0.804554871968474
96,752000.0,637962.014326023,0.8078409307306884,0.804554871968474
97,585000.0,483067.97462307673,0.8078409307306884,0.804554871968474
98,678700.0,680937.1413691976,0.8078409307306884,0.804554871968474
99,603000.0,560103.9348544234,0.8078409307306884,0.804554871968474
100,715000.0,764829.7604964054,0.8078409307306884,0.804554871968474
101,1395000.0,1024849.2615141245,0.8078409307306884,0.804554871968474
102,1085000.0,1184724.8025949914,0.8078409307306884,0.804554871968474
103,467500.0,461174.1190111911,0.8078409307306884,0.804554871968474
104,359000.0,380859.68535458227,0.8078409307306884,0.804554871968474
105,745000.0,583868.4524824391,0.8078409307306884,0.804554871968474
106,450000.0,380347.04070737056,0.8078409307306884,0.804554871968474
107,935000.0,791931.35305101,0.8078409307306884,0.804554871968474
108,615000.0,456882.2680436949,0.8078409307306884,0.804554871968474
109,1031000.0,965956.0895477779,0.8078409307306884,0.804554871968474
110,283500.0,229041.65111902397,0.8078409307306884,0.804554871968474
111,340000.0,294362.04201585357,0.8078409307306884,0.804554871968474
112,370000.0,364973.39023541845,0.8078409307306884,0.804554871968474
113,1150000.0,1108330.5105284222,0.8078409307306884,0.804554871968474
114,265000.0,261249.42290569295,0.8078409307306884,0.804554871968474
115,480000.0,704562.8279821442,0.8078409307306884,0.804554871968474
116,667500.0,650097.7340778615,0.8078409307306884,0.804554871968474
117,1398000.0,1448637.8027990067,0.8078409307306884,0.804554871968474
118,2300000.0,1687084.0457159851,0.8078409307306884,0.804554871968474
119,465000.0,464309.7814740341,0.8078409307306884,0.804554871968474
120,192500.0,199378.0085504495,0.8078409307306884,0.804554871968474
121,345000.0,246914.1870696821,0.8078409307306884,0.804554871968474
122,439800.0,454703.64907032106,0.8078409307306884,0.804554871968474
123,468000.0,461453.16604352044,0.8078409307306884,0.804554871968474
124,775000.0,678438.5962499087,0.8078409307306884,0.804554871968474
125,684680.0,601164.0544121864,0.8078409307306884,0.804554871968474
126,910000.0,1173038.5539231123,0.8078409307306884,0.804554871968474
127,3640900.0,3286835.252450095,0.8078409307306884,0.804554871968474
128,375000.0,292805.2506476816,0.8078409307306884,0.804554871968474
129,250000.0,199484.84998901078,0.8078409307306884,0.804554871968474
130,3065000.0,1880210.581743797,0.8078409307306884,0.804554871968474
131,442500.0,452180.998294266,0.8078409307306884,0.804554871968474
132,900000.0,988078.9305108878,0.8078409307306884,0.804554871968474
133,699000.0,705105.9353358691,0.8078409307306884,0.804554871968474
134,360000.0,463777.5821347235,0.8078409307306884,0.804554871968474
135,1675000.0,1780444.0749825835,0.8078409307306884,0.804554871968474
136,675000.0,707885.4982353456,0.8078409307306884,0.804554871968474
137,345000.0,321597.5353709668,0.8078409307306884,0.804554871968474
138,229000.0,271263.8344605464,0.8078409307306884,0.804554871968474
139,300000.0,166024.25608088644,0.8078409307306884,0.804554871968474
140,392500.0,500328.79472058796,0.8078409307306884,0.804554871968474
141,552000.0,473544.68521417334,0.8078409307306884,0.804554871968474
142,457000.0,488433.30494328524,0.8078409307306884,0.804554871968474
143,518000.0,519561.8188102199,0.8078409307306884,0.804554871968474
144,237000.0,185514.83372747147,0.8078409307306884,0.804554871968474
145,399950.0,306993.28055277135,0.8078409307306884,0.804554871968474
146,605000.0,458583.56027444196,0.8078409307306884,0.804554871968474
147,295000.0,241154.15973640917,0.8078409307306884,0.804554871968474
148,513000.0,443079.84369418863,0.8078409307306884,0.804554871968474
149,772500.0,923235.1608941377,0.8078409307306884,0.804554871968474
150,765000.0,923235.1608941377,0.8078409307306884,0.804554871968474
151,696950.0,678214.1464332114,0.8078409307306884,0.804554871968474
152,329000.0,177933.21277524345,0.8078409307306884,0.804554871968474
153,339999.0,339440.559962046,0.8078409307306884,0.804554871968474
154,364500.0,325522.4741129955,0.8078409307306884,0.804554871968474
155,607500.0,662910.3900382998,0.8078409307306884,0.804554871968474
156,550000.0,443157.6092765098,0.8078409307306884,0.804554871968474
157,479900.0,500699.7282434104,0.8078409307306884,0.804554871968474
158,1120280.0,994956.7136140163,0.8078409307306884,0.804554871968474
159,192000.0,117275.55706623687,0.8078409307306884,0.804554871968474
160,250000.0,203046.51489712409,0.8078409307306884,0.804554871968474
161,340000.0,336506.7724584555,0.8078409307306884,0.804554871968474
162,340000.0,350344.8059488572,0.8078409307306884,0.804554871968474
163,635250.0,1171537.5015884896,0.8078409307306884,0.804554871968474
164,324800.0,255787.01224465691,0.8078409307306884,0.804554871968474
165,78000.0,74743.27353141157,0.8078409307306884,0.804554871968474
166,400000.0,381019.4064207901,0.8078409307306884,0.804554871968474
167,640500.0,490730.87575425516,0.8078409307306884,0.804554871968474
168,570000.0,442639.3406510641,0.8078409307306884,0.804554871968474
169,1330000.0,899138.0769151791,0.8078409307306884,0.804554871968474
170,330490.0,245605.1224330996,0.8078409307306884,0.804554871968474
171,325000.0,270985.94514762785,0.8078409307306884,0.804554871968474
172,335000.0,270985.94514762785,0.8078409307306884,0.804554871968474
173,314000.0,372008.77620880434,0.8078409307306884,0.804554871968474
174,625000.0,721689.6137291403,0.8078409307306884,0.804554871968474
175,809000.0,742265.5883691525,0.8078409307306884,0.804554871968474
176,535000.0,599398.85267917,0.8078409307306884,0.804554871968474
177,275000.0,304241.83912460314,0.8078409307306884,0.804554871968474
178,358000.0,411305.94852397975,0.8078409307306884,0.804554871968474
179,297975.0,484813.62129714014,0.8078409307306884,0.804554871968474
180,492000.0,270524.81356385804,0.8078409307306884,0.804554871968474
181,210000.0,120510.16035874009,0.8078409307306884,0.804554871968474
182,622500.0,533895.5205172568,0.8078409307306884,0.804554871968474
183,550000.0,663745.4036039634,0.8078409307306884,0.804554871968474
184,190000.0,276776.77693094587,0.8078409307306884,0.804554871968474
185,340000.0,312397.6500880842,0.8078409307306884,0.804554871968474
186,678000.0,726231.8824748448,0.8078409307306884,0.804554871968474
187,275000.0,324918.2549356819,0.8078409307306884,0.804554871968474
188,493000.0,591159.4892832738,0.8078409307306884,0.804554871968474
189,147000.0,148668.3875245953,0.8078409307306884,0.804554871968474
190,334000.0,309670.2814895307,0.8078409307306884,0.804554871968474
191,605000.0,669773.2954308086,0.8078409307306884,0.804554871968474
192,365000.0,221462.527922509,0.8078409307306884,0.804554871968474
193,345000.0,315148.2031537706,0.8078409307306884,0.804554871968474
194,999000.0,913933.1392321163,0.8078409307306884,0.804554871968474
195,470000.0,539417.4172693654,0.8078409307306884,0.804554871968474
196,599000.0,544331.9168305193,0.8078409307306884,0.804554871968474
197,255000.0,304776.7865526094,0.8078409307306884,0.804554871968474
198,295000.0,262264.0692745122,0.8078409307306884,0.804554871968474
199,550000.0,832181.9899600518,0.8078409307306884,0.804554871968474
200,1305000.0,894308.0085584696,0.8078409307306884,0.804554871968474
201,225000.0,178392.71720223682,0.8078409307306884,0.804554871968474
202,520000.0,1170977.8679817056,0.8078409307306884,0.804554871968474
203,345000.0,399120.81512021157,0.8078409307306884,0.804554871968474
204,475000.0,385844.993189119,0.8078409307306884,0.804554871968474
205,497500.0,547911.2847169862,0.8078409307306884,0.804554871968474
206,649500.0,748538.4721687476,0.8078409307306884,0.804554871968474
207,734500.0,933368.531859769,0.8078409307306884,0.804554871968474
208,276000.0,300748.27434199024,0.8078409307306884,0.804554871968474
209,235000.0,132931.0384449243,0.8078409307306884,0.804554871968474
210,325000.0,343834.75389906456,0.8078409307306884,0.804554871968474
211,425000.0,358233.3746709608,0.8078409307306884,0.804554871968474
212,307000.0,282127.76538442925,0.8078409307306884,0.804554871968474
213,635000.0,672109.3900036175,0.8078409307306884,0.804554871968474
214,223000.0,197952.9727929161,0.8078409307306884,0.804554871968474
215,425000.0,493683.3254300918,0.8078409307306884,0.804554871968474
216,190000.0,284009.3464544727,0.8078409307306884,0.804554871968474
217,275000.0,273667.39871487697,0.8078409307306884,0.804554871968474
218,450000.0,425726.3588310555,0.8078409307306884,0.804554871968474
219,1468000.0,1886880.0772653497,0.8078409307306884,0.804554871968474
220,550000.0,698153.7849543908,0.8078409307306884,0.804554871968474
221,835000.0,918155.7630633455,0.8078409307306884,0.804554871968474
222,900000.0,946539.4020238414,0.8078409307306884,0.804554871968474
223,290000.0,252636.12621365604,0.8078409307306884,0.804554871968474
224,1035000.0,993782.4138207108,0.8078409307306884,0.804554871968474
225,780000.0,1244609.2106239619,0.8078409307306884,0.804554871968474
226,572500.0,669626.3248560379,0.8078409307306884,0.804554871968474
227,389000.0,330438.7123249365,0.8078409307306884,0.804554871968474
228,350000.0,429546.7771289799,0.8078409307306884,0.804554871968474
229,476000.0,497653.9868958093,0.8078409307306884,0.804554871968474
230,1046250.0,1268883.0521996426,0.8078409307306884,0.804554871968474
231,287000.0,372162.2676996407,0.8078409307306884,0.804554871968474
232,707500.0,588910.4352124464,0.8078409307306884,0.804554871968474
233,464500.0,386626.03250316484,0.8078409307306884,0.804554871968474
234,720000.0,809773.6578342611,0.8078409307306884,0.804554871968474
235,319000.0,312876.05589180306,0.8078409307306884,0.804554871968474
236,330000.0,367921.2721845693,0.8078409307306884,0.804554871968474
237,120750.0,127833.03895414236,0.8078409307306884,0.804554871968474
238,195000.0,127833.03895414236,0.8078409307306884,0.804554871968474
239,650000.0,829009.6219409188,0.8078409307306884,0.804554871968474
240,530000.0,597497.3708473559,0.8078409307306884,0.804554871968474
241,825000.0,815515.46739042,0.8078409307306884,0.804554871968474
242,436000.0,389708.88936788496,0.8078409307306884,0.804554871968474
243,658000.0,1199031.3898162409,0.8078409307306884,0.804554871968474
244,547500.0,605987.6664100022,0.8078409307306884,0.804554871968474
245,762000.0,696228.1548697846,0.8078409307306884,0.804554871968474
246,340000.0,527197.8728312744,0.8078409307306884,0.804554871968474
247,880000.0,953908.0633020344,0.8078409307306884,0.804554871968474
248,1220000.0,1091696.1809454572,0.8078409307306884,0.804554871968474
249,1950000.0,1559450.007260887,0.8078409307306884,0.804554871968474
250,382500.0,284602.62589353067,0.8078409307306884,0.804554871968474
251,344500.0,299974.50939607783,0.8078409307306884,0.804554871968474
252,375000.0,280814.2487199372,0.8078409307306884,0.804554871968474
253,276000.0,401797.1111315602,0.8078409307306884,0.804554871968474
254,500000.0,612458.7057144215,0.8078409307306884,0.804554871968474
255,330000.0,308569.3409104297,0.8078409307306884,0.804554871968474
256,328000.0,242552.78309098835,0.8078409307306884,0.804554871968474
257,450000.0,366330.608147148,0.8078409307306884,0.804554871968474
258,840500.0,1224116.8547461403,0.8078409307306884,0.804554871968474
259,679000.0,656294.8087162615,0.8078409307306884,0.804554871968474
260,270000.0,363442.9511772373,0.8078409307306884,0.804554871968474
261,757500.0,617310.6106531763,0.8078409307306884,0.804554871968474
262,524950.0,451625.39630508295,0.8078409307306884,0.804554871968474
263,424900.0,541643.0685871529,0.8078409307306884,0.804554871968474
264,551100.0,489835.7532565057,0.8078409307306884,0.804554871968474
265,421000.0,326530.3424847119,0.8078409307306884,0.804554871968474
266,635000.0,589232.1819274229,0.8078409307306884,0.804554871968474
267,255000.0,319946.8441765386,0.8078409307306884,0.804554871968474
268,419950.0,237608.96280320163,0.8078409307306884,0.804554871968474
269,325000.0,372473.6085320994,0.8078409307306884,0.804554871968474
270,281000.0,178420.10959134804,0.8078409307306884,0.804554871968474
271,655275.0,527193.4231786602,0.8078409307306884,0.804554871968474
272,861000.0,938226.3530984895,0.8078409307306884,0.804554871968474
273,850000.0,961164.9240733276,0.8078409307306884,0.804554871968474
274,246000.0,218545.7398465398,0.8078409307306884,0.804554871968474
275,380000.0,286187.5535843939,0.8078409307306884,0.804554871968474
276,813000.0,957628.0565535433,0.8078409307306884,0.804554871968474
277,990000.0,1443507.3096646469,0.8078409307306884,0.804554871968474
278,650000.0,643276.3699337622,0.8078409307306884,0.804554871968474
279,273000.0,217435.69953436422,0.8078409307306884,0.804554871968474
280,398000.0,361525.1040526865,0.8078409307306884,0.804554871968474
281,200000.0,174374.67947569783,0.8078409307306884,0.804554871968474
282,839000.0,918239.7217604775,0.8078409307306884,0.804554871968474
283,502000.0,427226.62748090085,0.8078409307306884,0.804554871968474
284,305000.0,284711.29864055,0.8078409307306884,0.804554871968474
285,574950.0,640967.4800695183,0.8078409307306884,0.804554871968474
286,311000.0,335226.28399050527,0.8078409307306884,0.804554871968474
287,1650000.0,1529273.432457142,0.8078409307306884,0.804554871968474
288,387000.0,295801.611205931,0.8078409307306884,0.804554871968474
289,375000.0,357528.3103979677,0.8078409307306884,0.804554871968474
290,175000.0,129320.24357144456,0.8078409307306884,0.804554871968474
291,248000.0,257166.2885045775,0.8078409307306884,0.804554871968474
292,336750.0,349164.44795906096,0.8078409307306884,0.804554871968474
293,685000.0,655959.8292377286,0.8078409307306884,0.804554871968474
294,645000.0,630911.4286290398,0.8078409307306884,0.804554871968474
295,279000.0,258047.53197761485,0.8078409307306884,0.804554871968474
296,479000.0,324837.83966857294,0.8078409307306884,0.804554871968474
297,466000.0,402665.6460698994,0.8078409307306884,0.804554871968474
298,361500.0,325092.95764714584,0.8078409307306884,0.804554871968474
299,404000.0,312134.3597268143,0.8078409307306884,0.804554871968474
300,319000.0,378416.08088698954,0.8078409307306884,0.804554871968474
301,320000.0,294123.28175249946,0.8078409307306884,0.804554871968474
302,1311000.0,957004.1359177565,0.8078409307306884,0.804554871968474
303,1000000.0,918205.307254881,0.8078409307306884,0.804554871968474
304,660000.0,597341.6085201233,0.8078409307306884,0.804554871968474
305,546000.0,600279.2600081717,0.8078409307306884,0.804554871968474
306,300000.0,364716.26088042225,0.8078409307306884,0.804554871968474
307,500000.0,496013.2437808821,0.8078409307306884,0.804554871968474
308,381500.0,384788.5138299495,0.8078409307306884,0.804554871968474
309,990000.0,1024769.5161089574,0.8078409307306884,0.804554871968474
310,278226.0,389326.1769220849,0.8078409307306884,0.804554871968474
311,340000.0,565936.5760716684,0.8078409307306884,0.804554871968474
312,305000.0,338962.11984237446,0.8078409307306884,0.804554871968474
313,760000.0,659703.7473781937,0.8078409307306884,0.804554871968474
314,195000.0,357283.2640410916,0.8078409307306884,0.804554871968474
315,564000.0,605106.4229369649,0.8078409307306884,0.804554871968474
316,539500.0,531572.5876629022,0.8078409307306884,0.804554871968474
317,299980.0,206529.6130166108,0.8078409307306884,0.804554871968474
318,290000.0,235440.96258110667,0.8078409307306884,0.804554871968474
319,257000.0,242033.10207242565,0.8078409307306884,0.804554871968474
320,518500.0,518411.9772331462,0.8078409307306884,0.804554871968474
321,657000.0,719287.1396013472,0.8078409307306884,0.804554871968474
322,590000.0,482634.1484626271,0.8078409307306884,0.804554871968474
323,526000.0,494457.90349637886,0.8078409307306884,0.804554871968474
324,254500.0,156837.87001472322,0.8078409307306884,0.804554871968474
325,575000.0,658455.3794309596,0.8078409307306884,0.804554871968474
326,464550.0,603765.5089242455,0.8078409307306884,0.804554871968474
327,409950.0,423671.3051406833,0.8078409307306884,0.804554871968474
328,100000.0,96615.60315475307,0.8078409307306884,0.804554871968474
329,365000.0,364605.90459485934,0.8078409307306884,0.804554871968474
330,208000.0,185534.16932289745,0.8078409307306884,0.804554871968474
331,497950.0,401598.48546473717,0.8078409307306884,0.804554871968474
332,405000.0,607603.2757504503,0.8078409307306884,0.804554871968474
333,568000.0,544931.0964747579,0.8078409307306884,0.804554871968474
334,334000.0,249606.69021700416,0.8078409307306884,0.804554871968474
335,235000.0,199070.83961059668,0.8078409307306884,0.804554871968474
336,295000.0,245141.8144367779,0.8078409307306884,0.804554871968474
337,610000.0,515255.443059675,0.8078409307306884,0.804554871968474
338,453500.0,461225.7997949593,0.8078409307306884,0.804554871968474
339,1220000.0,1127289.1199399438,0.8078409307306884,0.804554871968474
340,175000.0,223524.69658112677,0.8078409307306884,0.804554871968474
341,335000.0,223524.69658112677,0.8078409307306884,0.804554871968474
342,275000.0,347864.0629439172,0.8078409307306884,0.804554871968474
343,400000.0,446133.53148676554,0.8078409307306884,0.804554871968474
344,915000.0,1005467.1570307078,0.8078409307306884,0.804554871968474
345,619850.0,638904.7163097436,0.8078409307306884,0.804554871968474
346,225900.0,212508.25129585562,0.8078409307306884,0.804554871968474
347,525000.0,482484.3966145555,0.8078409307306884,0.804554871968474
348,215000.0,278437.08573702845,0.8078409307306884,0.804554871968474
349,802000.0,716528.072597335,0.8078409307306884,0.804554871968474
350,330000.0,432961.9210457442,0.8078409307306884,0.804554871968474
351,549800.0,547819.8663886815,0.8078409307306884,0.804554871968474
352,195500.0,163781.40006670787,0.8078409307306884,0.804554871968474
353,338000.0,245915.91165550984,0.8078409307306884,0.804554871968474
354,3200000.0,3072303.983954395,0.8078409307306884,0.804554871968474
355,480000.0,480118.049499609,0.8078409307306884,0.804554871968474
356,383000.0,379142.1795493392,0.8078409307306884,0.804554871968474
357,257000.0,197438.60052866524,0.8078409307306884,0.804554871968474
358,335000.0,316931.739810305,0.8078409307306884,0.804554871968474
359,422000.0,488770.22129847517,0.8078409307306884,0.804554871968474
360,560000.0,693160.0226871503,0.8078409307306884,0.804554871968474
361,680000.0,790882.9853697212,0.8078409307306884,0.804554871968474
362,320000.0,295487.1019761675,0.8078409307306884,0.804554871968474
363,665000.0,840860.6787041682,0.8078409307306884,0.804554871968474
364,751000.0,705269.1160327864,0.8078409307306884,0.804554871968474
365,320000.0,403506.043357861,0.8078409307306884,0.804554871968474
366,290000.0,497214.84491824306,0.8078409307306884,0.804554871968474
367,250000.0,171263.98993838188,0.8078409307306884,0.804554871968474
368,423000.0,274776.68980465975,0.8078409307306884,0.804554871968474
369,601002.0,531293.0806688115,0.8078409307306884,0.804554871968474
370,352900.0,432532.57373742765,0.8078409307306884,0.804554871968474
371,509950.0,670470.0768047493,0.8078409307306884,0.804554871968474
372,360000.0,304714.50042858766,0.8078409307306884,0.804554871968474
373,1075000.0,960957.5008928723,0.8078409307306884,0.804554871968474
374,349950.0,376110.55215398356,0.8078409307306884,0.804554871968474
375,395000.0,447011.7542266229,0.8078409307306884,0.804554871968474
376,273500.0,290791.45875369397,0.8078409307306884,0.804554871968474
377,700000.0,704608.8371318739,0.8078409307306884,0.804554871968474
378,699000.0,826475.6503146449,0.8078409307306884,0.804554871968474
379,537000.0,557058.4064348725,0.8078409307306884,0.804554871968474
380,405000.0,304900.8152311131,0.8078409307306884,0.804554871968474
381,269500.0,423529.0430646936,0.8078409307306884,0.804554871968474
382,260000.0,265067.48542097624,0.8078409307306884,0.804554871968474
383,266750.0,213507.43279969727,0.8078409307306884,0.804554871968474
384,1800000.0,1690030.862064625,0.8078409307306884,0.804554871968474
385,779000.0,660683.0956437396,0.8078409307306884,0.804554871968474
386,500000.0,777899.6288716209,0.8078409307306884,0.804554871968474
387,365000.0,516431.80636725423,0.8078409307306884,0.804554871968474
388,724000.0,603458.5737491286,0.8078409307306884,0.804554871968474
389,890000.0,1020150.7138313814,0.8078409307306884,0.804554871968474
390,431000.0,460423.1327241756,0.8078409307306884,0.804554871968474
391,242000.0,85935.97051373325,0.8078409307306884,0.804554871968474
392,415000.0,438148.3463536729,0.8078409307306884,0.804554871968474
393,727160.0,542645.0669315925,0.8078409307306884,0.804554871968474
394,1110000.0,986859.3429012533,0.8078409307306884,0.804554871968474
395,265000.0,224460.97366310525,0.8078409307306884,0.804554871968474
396,519000.0,615867.2300843163,0.8078409307306884,0.804554871968474
397,262000.0,225564.60249667303,0.8078409307306884,0.804554871968474
398,1190000.0,1253374.010114218,0.8078409307306884,0.804554871968474
399,295000.0,264601.7266994532,0.8078409307306884,0.804554871968474
400,615000.0,458125.79441543494,0.8078409307306884,0.804554871968474
401,1100000.0,1078620.4075158902,0.8078409307306884,0.804554871968474
402,575000.0,593044.4865681872,0.8078409307306884,0.804554871968474
403,388000.0,457762.8293091971,0.8078409307306884,0.804554871968474
404,750500.0,806205.4263037872,0.8078409307306884,0.804554871968474
405,527500.0,515792.7707230177,0.8078409307306884,0.804554871968474
406,503000.0,440343.77142892266,0.8078409307306884,0.804554871968474
407,1047000.0,1375340.0848787043,0.8078409307306884,0.804554871968474
408,325000.0,267053.37310392753,0.8078409307306884,0.804554871968474
409,402000.0,480777.09571290336,0.8078409307306884,0.804554871968474
410,370000.0,384011.2430696475,0.8078409307306884,0.804554871968474
411,329950.0,315518.03001888463,0.8078409307306884,0.804554871968474
412,135000.0,108183.24667423693,0.8078409307306884,0.804554871968474
413,482500.0,461952.13851297926,0.8078409307306884,0.804554871968474
414,259000.0,238346.71373068195,0.8078409307306884,0.804554871968474
415,210000.0,289563.203579305,0.8078409307306884,0.804554871968474
416,459000.0,534346.0431242108,0.8078409307306884,0.804554871968474
417,375000.0,393285.45387738355,0.8078409307306884,0.804554871968474
418,295000.0,272874.0589871461,0.8078409307306884,0.804554871968474
419,910000.0,775345.4926912971,0.8078409307306884,0.804554871968474
420,470000.0,404940.7061126202,0.8078409307306884,0.804554871968474
421,565000.0,405779.5924936803,0.8078409307306884,0.804554871968474
422,339950.0,475575.0810565986,0.8078409307306884,0.804554871968474
423,547000.0,442268.25758348923,0.8078409307306884,0.804554871968474
424,125000.0,218498.7030597033,0.8078409307306884,0.804554871968474
425,2300000.0,1620111.3381134728,0.8078409307306884,0.804554871968474
426,348000.0,515376.02416887926,0.8078409307306884,0.804554871968474
427,175000.0,209186.70609568906,0.8078409307306884,0.804554871968474
428,439950.0,566271.7344324442,0.8078409307306884,0.804554871968474
429,230000.0,153947.09366157372,0.8078409307306884,0.804554871968474
430,207000.0,311621.9521903297,0.8078409307306884,0.804554871968474
431,320000.0,474007.1692454095,0.8078409307306884,0.804554871968474
432,1089000.0,1227185.3523609561,0.8078409307306884,0.804554871968474
433,510000.0,525253.7864311301,0.8078409307306884,0.804554871968474
